id,flood_id,country,event_location,event_date,language_detected,url,domain,page_title,text_snippet,pipeline_prediction,flood_term_hits,impact_term_hits,location_term_hits,word_count,label,notes
611,83,Mexico,"Veracruz, Puebla, Hidalgo, San Luis Potosí, and Querétaro states",2025-10-06,spa,https://piedepagina.mx/50-anos-del-asesinato-de-lucio-cabanas/,piedepagina.mx,50 años del asesinato de Lucio Cabañas - Pie de Página,"Durante el periodo de la contrainsurgencia, el Ejército mexicano diseñó y operó tres operaciones: Rastrillo, Amistad y Telaraña, donde «pueblos enteros fueron desplazados, arrasados y quemados; además de asesinatos, desapariciones forzadas y asesinatos políticos«, entre ellos, el de Lucio Cabañas
Por Kau Sirenio / X: @kausirenio
El 2 de diciembre se cumplen 50 años del asesinato del profesor y comandante revolucionario Lucio Cabañas Barrientos, ocurrido en la Sierra de Guerrero a manos de elemen",pipeline_no,2,4,2,1519,0,
612,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/05/saiba-quando-vai-ser-o-concurso-nacional-unificado.html,diariodepernambuco.com.br,Saiba quando vai ser o Concurso Nacional Unificado | Brasil: Diario de Pernambuco,"CONCURSO UNIFICADO
Saiba quando vai ser o Concurso Nacional Unificado
O CNU tinha sido suspenso devido à calamidade pública no Rio Grande do Sul. Inicialmente, o concurso estava marcado para 5 de maio
| Imagem ilustrativa para o Concurso Nacional Unificado CNU (Crédito: crédito: Talita de Souza/CB/D.A. Press) |
O Concurso Público Nacional Unificado (CNPU) já tem nova data de aplicação das provas: 18 de agosto. O cartão de confirmação de inscrição, com os detalhes sobre os locais de provas, será ",pipeline_yes,2,4,1,400,1,
613,62,Brazil,"Formosa da Serra Negra, São Roberto, São João do Sóter, Tuntum, Monção, Pindaré-Mirim, Conceição do Lago Açu, Lago da Pedra, Lagoa Grande do Maranhão, Carutapera, Governador Nunes Freire, Boa Vista do Gurupi, and Trizidela do Vale (Maranhao state)",2024-04-01,por,https://brasil.elpais.com/acervo/2020-08-26/,brasil.elpais.com,Notícias do dia 25 de agosto de 2020 | EL PAÍS Brasil,"Duas pessoas são mortas a tiros na terceira noite de tumultos em Wisconsin. Um jovem de 17 anos foi preso como suspeito. Rodada das finais do basquete é adiada por protesto de jogadores
Presidente do Instituto Não Aceito Corrupção, o procurador diz que, se a Lava Jato for extinta, algo terá de substituí-la
A pesquisa, que acompanhou 1.900 crianças e monitores em Barcelona, encontrou propagação até seis vezes menor do que na população em geral
Relatório do BID sugere investimentos em serviços de ",pipeline_yes,1,0,1,237,1,
614,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://ibahia.com/cotidiano/tempo/inmet-alerta-para-chuvas-intensas-no-oeste-da-bahia-e-sao-francisco-329323,ibahia.com,Inmet alerta para chuvas intensas no oeste da Bahia e São Francisco,"O Instituto Nacional de Meteorologia (Inmet) emitiu um alerta de chuvas intensas para cidades baianas, situadas no extremo oeste baiano e no vale São-Franciscano da Bahia. O alerta laranja, que representa perigo, foi emitido nesta segunda-feira (21) e é válido até terça-feira (22).
A previsão é de chuva entre 30 e 60 mm/h ou 50 e 100 mm/dia e ventos intensos, que podem variar entre 60 e 100 km/hora. Segundo o Inmet, há baixo risco de corte de energia elétrica, queda de galhos de árvores, alagame",pipeline_yes,3,1,1,206,1,
615,61,Peru,"Molinos District, Juja Province, Junín Department; San Juan District, Sihuas Province, Ancash Department",2024-03-10,spa,https://gestion.pe/noticias/yape/,gestion.pe,Noticias sobre Yape hoy lunes 04 de marzo | GESTIÓN,"Noticias sobre Yape hoy lunes 04 de marzo | GESTIÓN

Yape
Finanzas Personales
2024-3-3
Usuarios de fintech podrán interoperar con los de Yape y Plin, ¿desde cuándo?
Empresas emisoras de dinero electrónico están en proceso de desarrollo tecnológico para unirse a la CCE e incorporarse a la interoperabilidad.
Finanzas Personales
Zulema Ramirez Huancayo
Empresas
2024-3-1
La batalla de los pagos: ¿Yape logrará igualar el éxito de Pix en Brasil?
Las transacciones digitales en América Latina crecen a d",pipeline_no,1,0,1,2016,0,
616,207,United States of America,El Paso (Texas); Gila Bend (Arizona),2021-08-10,eng,https://www.wunc.org/2015-08-28/billions-spent-on-flood-barriers-but-new-orleans-still-a-fishbowl,wunc.org,"Billions Spent On Flood Barriers, But New Orleans Still A 'Fishbowl' | WUNC","In the 10 years since Hurricane Katrina, the U.S. Army Corps of Engineers has nearly completed one of the world's most remarkable hurricane protection systems to encircle New Orleans. Locals say their low-lying city finally has the storm defenses it should have had before Katrina, which killed hundreds and caused billions in property losses.
""The West Bank is astronomically safer. There is no comparison since before Katrina and today,"" says Susan Maclay, president of Southeast Louisiana Flood Pr",pipeline_yes,4,2,1,1026,1,
617,81,Colombia,"Arauca, Caqueta, Choco, Putumayo, Vichada",2025-06-01,spa,https://www.semana.com/actualidad/articulo/mas-de-10000-oficiales-garantizaran-la-seguridad-vial-en-semana-santa/202236/,semana.com,Más de 10.000 oficiales garantizarán la seguridad vial en Semana Santa - Semana,"ACTUALIDAD
Más de 10.000 oficiales garantizarán la seguridad vial en Semana Santa
El Ejército Nacional desplegó un plan de seguridad en todo el territorio colombiano.
El inicio de la Semana Mayor en Colombia es una de las fechas más importantes para los creyentes; también es un periodo en el que personas aprovechan los días festivos para viajar y descansar. Por ello se ha previsto un plan de seguridad en todo el territorio.
De hecho, de acuerdo con el Ministerio de Comercio, Industria y Turismo,",pipeline_yes,2,0,2,665,1,
618,150,,,,spa,https://www.repretel.com/noticia/que-paso-con-el-coronavirus-en-peru-el-pais-que-parecio-hacer-todo-bien-pero-le-salio-todo-mal/,repretel.com,¿Qué pasó con el coronavirus en Perú?: el país que pareció hacer todo bien pero le salió todo mal - Repretel,"¿Qué pasó con el coronavirus en Perú?: el país que pareció hacer todo bien pero le salió todo mal
El gobierno reaccionó con celeridad, pero las medidas no pudieron ocultar un trasfondo ideal para la propagación de la pandemia.
Fue el primer país de la región en imponer la cuarentena (una de las más estrictas del mundo), cuando había menos de 100 casos, y esas medidas fueron alabadas por expertos epidemiólogos. También los economistas destacaron la rápida reacción del gobierno, que en marzo prome",pipeline_no,3,9,1,2102,0,
619,152,Bolivia (Plurinational State of),"El Torno, Santa Cruz de la Sierra municipalities (Santa Cruz Department)",2023-03-21,spa,https://lavozdetarija.com/2022/01/07/detectan-que-la-variante-omicron-ya-circula-en-bolivia/,lavozdetarija.com,Detectan que la variante Omicron ya circula en Bolivia | La Voz de Tarija,"El laboratorio de la Universidad Mayor de San Andrés (UMSA) detectó la presencia de la variante del coronavirus Omicron en las ciudades de La Paz y El Alto, reveló el jefe nacional de Epidemiología, Freddy Armijo.
“Me acaban de informar del laboratorio de la UMSA que también en La Paz ya se ha detectado la Omicron. Entonces, ya tenemos presencia de la variante Omicron en Bolivia y seguramente también en Santa Cruz”, dijo Armijo en enrevista con El Deber
Aclaró que la UMSA detectó dicha variante ",pipeline_no,1,0,1,180,0,
620,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.agazeta.com.br/brasil/video-de-2010-descredibilizando-as-urnas-sem-provas-volta-a-circular-como-se-fosse-atual-1024,agazeta.com.br,Vídeo de 2010 descredibilizando as urnas sem provas volta a circular como se fosse atual | A Gazeta,"Publicado em 7 de outubro de 2024 às 10:35
Conteúdo investigado: Vídeo mostra discurso na Câmara dos Deputados de político dizendo que o sistema eleitoral brasileiro é uma fraude, que as urnas eletrônicas não são utilizadas em nenhum outro lugar do mundo e são programadas para favorecer candidatos. No início do vídeo, uma mensagem sugere que a gravação é recente e que teria sido retirada do YouTube.
Onde foi publicado: WhatsApp.
Conclusão do Comprova: É enganoso vídeo de parlamentar dizendo que ",pipeline_yes,1,1,1,955,1,
621,81,Colombia,"Arauca, Caqueta, Choco, Putumayo, Vichada",2025-06-01,spa,https://www.elcolombiano.com/antioquia/dia-del-trabajo-en-medellin-YD8630414,elcolombiano.com,Ciclovías activas y marchas por el Día del Trabajo,"Como todos los festivos, este martes 1 de mayo estarán habilitadas en Medellín las Vías Activas Saludables o ciclovías del Inder, pero funcionarán con algunas novedades, debido a las marchas programadas por el Día del Trabajo.
Según indicaron, el tramo de la Oriental no prestará servicio de ciclovía, pero los usuarios podrán asistir al resto de tramos en los que la Alcaldía presta el servicio, así:
- Estadio: es un circuito que sigue el sentido de las manecillas del reloj cruzando la calle 48, l",pipeline_yes,1,0,1,250,1,
622,83,Mexico,"Veracruz, Puebla, Hidalgo, San Luis Potosí, and Querétaro states",2025-10-06,spa,https://www.elfinanciero.com.mx/nacional/2025/08/21/crisis-de-desaparecidos-en-el-pais-ciudad-de-mexico-con-mayor-numero-de-reportes/,elfinanciero.com.mx,"Crisis de desaparecidos en el país: Ciudad de México, con mayor número de reportes – El Financiero","La Ciudad de México es la entidad con el mayor número de desaparecidos en el país, con mil 306 personas de las que se desconoce su paradero, según un reporte difundido este jueves por la organización México Evalúa.
“Para el periodo enero-julio de 2025, con datos al 18 de agosto, la capital reportó mil 306 personas desaparecidas, ocupando el primer lugar nacional (en este delito)”, señaló el documento llamado ‘Violencia y pacificación a nivel local’.
Según el informe, el volumen de desapariciones",pipeline_yes,1,3,2,627,1,
623,83,Mexico,"Veracruz, Puebla, Hidalgo, San Luis Potosí, and Querétaro states",2025-10-06,spa,https://www.elfinanciero.com.mx/cdmx/2024/05/05/habra-contingencia-ambiental-y-doble-hoy-no-circula-lunes-6-de-mayo-cdmx-edomex-calidad-del-aire-en-vivo/,elfinanciero.com.mx,¿Se vislumbra contingencia ambiental este lunes? Así está la calidad del aire EN VIVO – El Financiero,"Luego de una semana con dos contingencias ambientales, la Ciudad de México y el Estado de México amanecen este domingo 5 de mayo con mala calidad del aire, según los reportes de la Secretaría de Medio Ambiente capitalino, lo que sugiere la posibilidad de que se active el programa doble Hoy No Circula.
El Valle de México atraviesa una onda de calor, misma que ocurre debido a un sistema anticiclónico en el que las corrientes de viento son bajas, lo que favorece las altas temperaturas, así como la ",pipeline_yes,2,0,2,519,1,
624,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.folhape.com.br/colunistas/saude-e-bem-estar/5-dicas-para-um-emagrecimento-saudavel-e-duradouro/50542/,folhape.com.br,5 dicas para um emagrecimento saudável e duradouro - Saúde e bem-estar - Folha PE,"Dietas radicais e promessas milagrosas podem até causar perda de peso, mas colocam a saúde física e mental em risco. Sustentabilidade e equilíbrio são as chaves para resultados duradouros. “Perder peso rápido, sem sofrimento e com resultado garantido.” Essa frase, tão comum em anúncios publicitários, revela um problema sério: a romantização do emagrecimento imediato, muitas vezes à custa da saúde. Em tempos de redes sociais dominadas por estéticas idealizadas e filtros, é urgente falar sobre o q",pipeline_yes,1,5,1,1216,1,
625,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,http://www2.cemaden.gov.br/boletim-de-impactos-em-areas-estrategicas-para-o-brasil-15102019/,www2.cemaden.gov.br,Boletim de impactos em áreas estratégicas para o Brasil – 15/10/2019 – Cemaden,"SUMÁRIO
A décima segunda edição do boletim mensal de previsão de impactos em atividades estratégicas para o Brasil, elaborado pelo Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden), unidade de pesquisa do Ministério de Ciência, Tecnologia, Inovação e Comunicações (MCTIC), apresenta os cenários mais prováveis de impactos em diferentes setores do Brasil. Isso inclui tanto os recursos hídricos no decorrer do trimestre outubro, novembro e dezembro de 2019 (OND/2019) como, o ",pipeline_yes,5,0,2,2284,1,
626,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://folhams.com.br/2023/04/26/situacao-de-emergencia-e-decretada-em-mais-14-cidades-pelo-governo-do-estado/,folhams.com.br,Situação de emergência é decretada em mais 14 cidades pelo Governo do Estado | Folha MS,"Campo Grande (MS)- Mais 14 municípios de Mato Grosso do Sul tiveram “situação de emergência” declarada pelo Governo do Estado: Porto Murtinho, Ribas do Rio Pardo, Batayporã, Sete Quedas, Eldorado, Japorã, Naviraí, Pedro Gomes, Iguatemi, Itaquiraí, Aral Moreira, Bonito, Sidrolândia e Coxim, que foram atingidos por chuvas intensas durante os meses de fevereiro e março de 2023.
Os municípios sofreram danos na infraestrutura – rodovias, estradas vicinais, serviços essenciais à população como escoame",pipeline_yes,1,5,1,339,1,
627,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.pernambuco.com/noticia/ultimas/2024/05/com-fim-de-semana-de-tregua-chuva-deve-voltar-ao-rs-nesta-segunda.html,pernambuco.com,"Com fim de semana de trégua, chuva deve voltar ao RS nesta segunda | Últimas: Pernambuco.com - O melhor conteúdo sobre Pernambuco na internet","Geral
Com fim de semana de trégua, chuva deve voltar ao RS nesta segunda
Defesa Civil alerta para transbordamento de rios e arroios
[FOTO1]
A Defesa Civil Municipal de Porto Alegre emitiu um alerta preventivo diante da possibilidade de chuvas intensas que podem prolongar os alagamentos já existentes na capital gaúcha. A previsão é que a chuva e os ventos atinjam a região a partir da madrugada de segunda-feira (27) e se estendam até a noite.
De acordo com o órgão, a previsão é a que a precipitaçã",pipeline_yes,11,4,1,648,1,
628,168,United States of America,"Hawai‘i, Maui, Kalawao, Kaua‘i, Honolulu (Oahu Island, Hawaii)",2021-03-08,eng,https://www.kqed.org/science/25388/drought-stressed-town-tries-controversial-new-water-plan,kqed.org,A Thirsty Town Debates Need for New Source of Water | KQED,"The coastal tourist town of Cambria, located just below Big Sur and adjacent to Hearst Castle on California’s central coast, will begin pumping about 300 gallons a minute of treated water into the local aquifer this week. The new water source is part of a controversial emergency solution—built just this fall—to keep the community from running dry.
The town’s water agency says three years of drought have pushed Cambria’s only water source, two local creek basins, to the brink of exhaustion. Offic",pipeline_no,1,1,3,1398,0,
629,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/noticia/brasil/2023/11/praias-do-rio-de-janeiro-continuam-com-fortes-ressacas-confira.html,diariodepernambuco.com.br,Praias do Rio de Janeiro continuam com fortes ressacas; confira | Brasil: Diario de Pernambuco,"|
| Ressaca na orla de Ipanema e Leblon, zona sul da cidade (Créditos: Tânia Rêgo/Agência Brasil) |
A orla da cidade do Rio de Janeiro continua sujeita a ressaca nesta segunda-feira (6). Ontem (5), fortes ondas invadiram o calçadão e chegaram a atingir a rua em trechos da zona sul, como Ipanema e Leblon.
Frequentadores da praia foram surpreendidos pelo aumento repentino do nível do mar, quando estavam na areia.
Os bombeiros tiveram que resgatar duas pessoas no mar em Ipanema, na manhã desse domi",pipeline_yes,1,0,1,211,1,
630,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/ultimas/2024/06/pf-vai-investigar-irregularidades-em-leilao-de-arroz.html,diariodepernambuco.com.br,PF vai abrir inquérito para investigar irregularidades em leilão de arroz | Últimas: Diario de Pernambuco,"LEILÃO DE ARROZ
PF vai abrir inquérito para investigar irregularidades em leilão de arroz
Empresas serão investigadas bem como a participação de servidores públicos no procedimento. A anulação do leilão resultou na demissão do então secretário de Política Agrícola do Ministério da Agricultura, Neri Geller
| A União pretende fazer novo pregão para compra de arroz, mas a data não foi definida (Foto: Kayo Magalhães/CB/D.A Press) |
A Polícia Federal (PF) vai abrir ainda nesta quarta-feira (12/6) um ",pipeline_yes,1,1,1,290,1,
631,168,United States of America,"Hawai‘i, Maui, Kalawao, Kaua‘i, Honolulu (Oahu Island, Hawaii)",2021-03-08,eng,https://www.kqed.org/arts/13812384/solange-stuns-at-the-greek-theater,kqed.org,Solange Stuns at the Greek Theater | KQED,"It’s been a year since the release of Solange’s A Seat at the Table, an album that became a spiritual salve amid the 2016 presidential election and ongoing, Black Lives Matter-led organizing against police brutality. A year later, we’re still inundated with discriminatory policies and tragic news, and A Seat at the Table is as relevant as it ever was.
In promoting the album, Solange was un-abstract about its thesis: “a project on identity, empowerment, independence, grief, and healing” -- the ce",pipeline_no,1,0,3,354,0,
632,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.agazeta.com.br/artigos/bombeiros-os-herois-que-nao-medem-esforcos-para-proteger-a-sociedade-0721,agazeta.com.br,"Bombeiros, os heróis que não medem esforços para proteger a sociedade | A Gazeta","O Dia do Bombeiro foi criado pelo decreto-lei nº 35.309, de 2 de abril de 1954 e, a partir desse dispositivo legal, foi definida a realização anual da Semana de Prevenção Contra Incêndios. A escolha dessa data é uma homenagem a criação do Corpo Provisório de Bombeiros da Corte, em 2 de julho de 1856, no Rio de Janeiro, sob o comando do major João Batista de Morais Antas.
Antes de o Imperador D. Pedro II assinar o Decreto Imperial nº 1.775 que regulamentava o serviço de bombeiros, o badalar dos s",pipeline_yes,1,1,1,604,1,
633,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,http://www2.cemaden.gov.br/boletim-de-impactos-em-areas-estrategicas-para-o-brasil-03122018/,www2.cemaden.gov.br,Boletim de impactos em áreas estratégicas para o Brasil – 03/12/2018 – Cemaden,"SUMÁRIO
Nesta quinta edição do boletim mensal de previsão de impactos em atividades estratégicas para o Brasil, o Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden), unidade de pesquisa do Ministério de Ciência, Tecnologia, Inovação e Comunicações (MCTIC), apresenta os cenários mais prováveis de impactos nos recursos hídricos e na vegetação, em diferentes setores do Brasil, bem como na agricultura familiar de sequeiro para o semiárido, no decorrer do trimestre dezembro de",pipeline_yes,5,0,2,2008,1,
634,81,Colombia,"Arauca, Caqueta, Choco, Putumayo, Vichada",2025-06-01,spa,https://www.larepublica.co/economia/riesgos-del-sector-electrico-en-colombia-3724528,larepublica.co,La energía eléctrica se puede poner hasta 11% más costosa por los riesgos del sector,"MI SELECCIÓN DE NOTICIAS
Noticias personalizadas, de acuerdo a sus temas de interés
El sector de energía eléctrica enfrenta riesgos como el fenómeno de El Niño, el alto precio en bolsa y los problemas financieros de las comercializadoras
Exministros de Minas y Energía, así como líderes gremiales y expertos, han advertido por una crisis en el sector de energía eléctrica, por una tormenta perfecta que va desde el fenómeno de El Niño hasta el alto precio de la energía en bolsa, que ya supera el mar",pipeline_yes,1,0,5,1120,1,
635,83,Mexico,"Veracruz, Puebla, Hidalgo, San Luis Potosí, and Querétaro states",2025-10-06,spa,https://www.elfinanciero.com.mx/bloomberg/2024/08/04/debby-toma-fuerza-preven-desastres-por-lluvias-ante-choque-de-huracan-en-florida/,elfinanciero.com.mx,‘Debby’ toma fuerza: Prevén desastres por lluvias ante choque de huracán en Florida – El Financiero,"La tormenta tropical Debby continúa tomando fuerza, por lo que se espera que se convertirá en huracán durante la noche de este domingo 4 de agosto, a medida que se acerca a tocar tierra el lunes, en la región Big Bend de Florida, donde los residentes han huido ante un posible desastre con duración de una semana en el sur del estado.
Los vientos máximos de Debby se mantuvieron en 105 kilómetros por hora hasta el domingo, pero se espera que alcancen las 85 mph, o la categoría 1, a medida que se ac",pipeline_yes,2,4,1,740,1,
636,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.gp1.com.br/economia-e-negocios/noticia/2024/5/4/fortes-chuvas-no-rio-grande-do-sul-podem-fazer-preco-do-arroz-subir-569842.html,gp1.com.br,Fortes chuvas no Rio Grande do Sul podem fazer preço do arroz subir - GP1,"As tempestades no Rio Grande do Sul, que já resultaram em 38 mortes, ameaçam causar perdas significativas na agricultura. O estado, principal produtor de arroz do Brasil, enfrenta chuvas intensas que afetam as plantações de arroz há duas semanas. O Rio Grande do Sul é responsável por 70% da produção de arroz do Brasil.
A Conab (Companhia Nacional de Abastecimento) prevê que os produtores do estado colham 7,48 milhões de toneladas nesta safra. No entanto, essa estimativa foi feita antes do evento",pipeline_yes,1,2,1,325,1,
637,83,Mexico,"Veracruz, Puebla, Hidalgo, San Luis Potosí, and Querétaro states",2025-10-06,spa,https://www.elfinanciero.com.mx/cdmx/2024/08/21/lluvias-cdmx-en-vivo-reporte-vial-de-calles-inundadas-condesa-revolucion-y-periferico-reportan-encharcamientos/,elfinanciero.com.mx,"Lluvias inundan la Condesa, Revolución y Periférico: CDMX activa alerta en las 16 alcaldías – El Financiero","La Ciudad de México espera una tarde y noche lluviosa este miércoles 21 de agosto, ya que las 16 alcaldías están bajo alerta por fuertes precipitaciones y ya se reportan algunas inundaciones en vialidades principales.
Las lluvias en la Ciudad de México persistirán al menos hasta las 22:00 horas, según dijo la Secretaría de Gestión Integral de Riesgos y Protección Civil, quien además señaló que se espera caída de granizo, así como elevadas rachas de viento, lo que podría influir en la caída de ra",pipeline_yes,8,1,2,462,1,
638,92,,,,eng,https://www.baltimoresun.com/author-all/bal-colin-campbell-20141006/950/,baltimoresun.com,Baltimore Sun - Baltimore Sun,"Colin Campbell
2,364 stories by Colin Campbell
-
Dulaney High School’s main athletic field will be closed for several weeks to allow an underground wire to be unearthed, after a staff member felt an electric current running through a nearby fence.
-
A gasoline truck hit a tree and sprang a leak at the Johns Hopkins University Homewood campus Wednesday morning, officials said.
-
Residents in South Baltimore are being asked to shelter in place due to a HAZMAT leak at a plant in Fairfield, the Balt",pipeline_no,3,5,4,904,0,
639,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/05/detentos-do-rs-constroem-camas-e-bercos-para-desabrigados.html,diariodepernambuco.com.br,Detentos do RS constroem camas e berços para desabrigados após as chuvas | Brasil: Diario de Pernambuco,"RIO GRANDE DO SUL
Detentos do RS constroem camas e berços para desabrigados após as chuvas
Os materiais utilizados forma doados e os presos tem redução de pena
| Presos fazem camas e berços para desabrigados no Rio Grande do Sul (foto: Susepe/Divulgação) |
Detentos do sistema prisional do Rio Grande do Sul começaram a produzir camas e berços que serão destinados para a população atingida por enchentes causadas pelos temporais que assolaram o estado.
De acordo com a Superintendência de Serviços P",pipeline_yes,3,3,1,374,1,
640,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.folhavitoria.com.br/economia/renan-filho-sobre-rs-tudo-fora-do-limite-fiscal-do-pais-deve-ter-abrangencia-muito-clara/,folhavitoria.com.br,"Renan Filho, sobre RS: 'Tudo fora' do limite fiscal do País deve ter 'abrangência muito clara' - Folha Vitória","O ministro dos Transportes, Renan Filho, afirmou nesta terça-feira, 7, que “tudo fora” do limite fiscal do País deve ter “uma abrangência muito clara”, pois situações excepcionais, como os alagamentos no Rio Grande do Sul, retiram a previsão de ajuste das contas públicas.
“Nesse caso do Rio Grande do Sul, que é um caso específico, eu acredito que a gente precisará ter uma excepcionalização para tratar um problema extraordinário”, afirmou o ministro à CNN Brasil. Na visão de Renan Filho, “se isso",pipeline_yes,1,0,1,132,1,
641,152,Bolivia (Plurinational State of),"El Torno, Santa Cruz de la Sierra municipalities (Santa Cruz Department)",2023-03-21,spa,https://lavozdetarija.com/2021/12/27/silva-desmiente-tergiversaciones-en-ningun-momento-hemos-dicho-que-se-va-a-meter-a-la-carcel-a-quienes-no-se-vacunen/,lavozdetarija.com,Silva desmiente tergiversaciones: “En ningún momento hemos dicho que se va a meter a la cárcel a quienes no se vacunen” | La Voz de Tarija,"El viceministro de Defensa de los Derechos del Usuario y Consumidor, Jorge Silva, lamentó este lunes que se hayan distorsionado sus palabras respecto a la aplicación voluntaria de la vacuna contra el coronavirus y recordó que existen disposiciones de bioseguridad que se deben respetar en el marco del derecho a la salud de todas y todos.
“Lamento que se distorsione, en ningún momento hemos dicho que se va a meter a la cárcel a quienes no se vacunen”, subrayó la autoridad en conferencia de prensa,",pipeline_no,1,0,1,430,0,
642,101,Colombia,Ibagué City (central Tolima Departement),2021-09-22,spa,https://www.lasillavacia.com/historias/silla-nacional/empresa-en-que-cisneros-es-mayor-accionista-si-aporto-al-cd-en-campana-duque,lasillavacia.com,Empresa en que Cisneros es mayor accionista sí aportó al CD en campaña Duque,"Una filial en Colombia de una compañía en la que ese megaempresario venezolano tiene acciones le donó 700 millones al Centro Democrático en 2018.
Desde la semana pasada, la campaña presidencial de Iván Duque en 2018 enfrenta otro cuestionamiento: la presunta financiación por parte del megaempresario venezolano Oswaldo Cisneros, de la cual se tuvo noticia por una revelación del diario El Tiempo, que dio a conocer un audio de Nubia Stella Martínez, directora del partido del Presidente, el Centro D",pipeline_no,1,0,1,1362,0,
643,82,Mexico,La Martinica (Jalisco State),2025-07-15,spa,https://unomasuno.com.mx/mundo/hallan-sin-vida-a-matrimonio-mexicano-desaparecido-en-inundaciones-en-texas/,unomasuno.com.mx,"Hallan sin vida a matrimonio mexicano desaparecido en inundaciones, de Texas","La familia de Leonardo Romero y Natalia Venzor, originarios de México, ha confirmado el hallazgo de sus cuerpos tras varios días de angustiosa búsqueda en Texas, Estados Unidos, donde intensas inundaciones han devastado la región. “Familia, amigos y personas que se unieron a la búsqueda, les queremos compartir que hemos encontrado el cuerpo de nuestro hermano Leonardo Romero”, expresó uno de los familiares en un mensaje difundido a través de redes sociales. En esta publicación del 12 de julio, c",pipeline_yes,1,0,1,95,1,
644,62,Brazil,"Formosa da Serra Negra, São Roberto, São João do Sóter, Tuntum, Monção, Pindaré-Mirim, Conceição do Lago Açu, Lago da Pedra, Lagoa Grande do Maranhão, Carutapera, Governador Nunes Freire, Boa Vista do Gurupi, and Trizidela do Vale (Maranhao state)",2024-04-01,por,https://www.poder360.com.br/brasil/kit-de-baixo-custo-para-diagnostico-de-covid-19-busca-aprovacao/,poder360.com.br,Kit de baixo custo para diagnóstico de covid busca aprovação,"Kit de baixo custo para diagnóstico de covid busca aprovação
Pesquisadores pretendem que dispositivo seja utilizado pelo SUS
Um kit de diagnóstico que detecta o coronavírus em até 5 minutos pode se tornar realidade até o final deste ano. O dispositivo, desenvolvido a partir de anticorpos extraídos de animais, tem custo avaliado em R$ 5 para fabricação e distribuição para o SUS (Sistema Único de Saúde) pelo IVB (Instituto Vital Brazil).
Essa é a expectativa da professora Célia Ronconi Machado, do",pipeline_no,1,1,1,774,0,
645,188,Brazil,"Arroio do Meio, Colinas, Cruzeiro do Sul, Encantado, Estrela, Lajeado, Muçum, Roca Sales, Santa Tereza and Taquari (Rio Grande do Sul)",2023-11-13,por,https://istoedinheiro.com.br/com-1-mes-de-lockdown-araraquara-ve-casos-de-covid-diminuirem-em-58/,istoedinheiro.com.br,"Com 1 mês de lockdown, Araraquara vê casos de covid diminuírem em 58% - ISTOÉ DINHEIRO","28/03/2021 - 16:00
O remédio foi amargo, mas deu resultado. Um mês após esvaziar as ruas em um lockdown que fechou até mercados, Araraquara, no interior paulista, agora vê postos de saúde e UTIs menos cheios. Entre 21 de fevereiro e 21 de março, a média diária de casos do novo coronavírus no Estado aumentou 40%. Já em Araraquara, caiu 58%. Anteontem, outro alento: foi a 1.ª vez em 44 dias que a cidade não registrou morte pela covid-19. Elogiada por especialistas, a experiência também tem motivad",pipeline_no,1,3,1,1184,0,
